humidity,temperature,spo2,bp,dosha
62.87,37.97,90.34,113.98,Pitta
48.59,36.89,96.66,98.46,Kapha
37.61,37.62,94.46,109.74,Kapha
55.51,36.51,91.05,139.77,Pitta
66.15,37.31,98.65,96.72,Kapha
44.21,36.75,99.06,121.28,Kapha
48.3,36.16,93.61,118.42,Pitta
52.14,37.44,97.57,127.79,Kapha
50.79,38.14,90.54,137.13,Pitta
52.64,37.01,95.92,134.22,Kapha
65.32,37.27,91.67,97.61,Pitta
55.99,36.01,98.22,117.0,Kapha
46.01,38.46,91.39,101.98,Pitta
48.33,38.45,95.5,159.12,Pitta
51.93,36.51,96.55,155.3,Kapha
32.52,37.01,94.08,120.33,Kapha
52.67,37.12,90.25,134.75,Pitta
30.12,37.25,97.37,113.6,Kapha
33.0,36.99,97.83,119.61,Kapha
40.83,36.53,94.57,133.94,Kapha
32.89,37.71,95.96,112.57,Kapha
48.19,36.39,94.7,136.51,Kapha
48.35,38.17,93.98,159.67,Pitta
42.15,37.98,91.11,111.28,Pitta
41.02,37.88,98.22,138.1,Pitta
47.87,38.04,91.13,110.68,Pitta
62.86,36.53,98.23,154.16,Kapha
51.53,37.02,90.82,116.14,Pitta
63.25,37.65,90.28,114.18,Pitta
43.84,36.15,91.81,100.87,Pitta
39.93,38.21,92.6,142.62,Pitta
43.2,38.47,97.96,141.39,Pitta
45.78,38.04,94.87,109.87,Kapha
60.92,37.55,93.61,139.06,Pitta
36.76,37.0,94.02,158.92,Kapha
35.3,36.44,97.02,118.54,Vata
59.63,36.47,93.12,156.93,Pitta
64.82,38.27,93.2,154.53,Pitta
51.77,37.09,97.49,113.53,Kapha
66.13,36.91,90.44,102.08,Pitta
50.97,36.12,98.09,114.12,Kapha
30.02,37.51,99.46,141.88,Pitta
37.04,37.25,98.34,124.28,Kapha
43.36,37.25,96.95,140.28,Kapha
47.65,37.49,93.27,95.28,Pitta
60.43,36.93,92.44,102.47,Pitta
32.26,37.12,99.08,103.81,Kapha
57.35,38.31,92.7,130.49,Pitta
43.44,36.49,92.93,143.67,Pitta
69.31,36.13,99.19,115.73,Kapha
68.0,37.98,97.82,120.38,Kapha
41.32,36.7,91.94,152.72,Pitta
44.72,37.5,94.77,128.59,Kapha
30.91,37.37,93.91,136.12,Pitta
45.88,37.97,98.6,114.33,Kapha
46.4,37.74,96.69,104.36,Kapha
30.94,36.99,96.46,119.23,Kapha
64.43,38.16,98.3,99.41,Kapha
31.77,38.4,94.62,111.61,Kapha
67.85,36.26,92.95,119.63,Pitta
32.63,37.67,95.9,134.95,Pitta
67.47,37.51,97.94,121.01,Kapha
62.36,37.47,93.06,103.23,Pitta
37.36,36.61,97.36,134.79,Kapha
56.03,37.27,96.3,146.38,Kapha
63.96,36.54,91.44,159.69,Pitta
58.88,37.09,91.33,118.5,Pitta
58.58,36.62,97.42,147.98,Kapha
51.14,36.16,98.83,97.86,Kapha
30.81,36.31,98.67,115.47,Vata
48.72,37.57,93.14,137.46,Pitta
69.42,38.11,98.97,112.63,Kapha
66.24,38.32,94.29,119.92,Kapha
62.36,38.2,95.77,108.66,Kapha
61.56,37.37,92.09,130.4,Pitta
48.38,37.56,93.71,98.33,Pitta
39.54,38.22,92.03,90.91,Pitta
63.23,36.94,96.82,137.28,Kapha
49.98,37.16,98.22,120.37,Kapha
42.84,36.06,96.39,109.92,Kapha
54.35,38.09,97.93,152.53,Pitta
57.12,37.07,92.63,159.85,Pitta
60.8,36.4,94.93,92.69,Kapha
54.87,38.16,98.45,130.17,Pitta
61.08,36.48,96.54,93.32,Kapha
46.93,36.11,91.55,135.42,Pitta
34.03,36.84,96.8,110.28,Kapha
63.6,36.68,96.73,110.44,Kapha
46.31,37.73,99.14,136.68,Pitta
31.54,38.0,97.02,149.89,Pitta
59.6,38.24,99.99,135.05,Pitta
60.49,37.67,93.17,113.71,Pitta
59.41,36.38,96.55,103.04,Kapha
53.23,37.91,94.7,133.83,Pitta
62.05,37.96,99.77,105.96,Kapha
46.19,37.13,95.88,130.04,Kapha
44.48,37.94,95.77,122.65,Kapha
40.98,36.3,97.37,106.16,Kapha
48.36,38.3,91.76,93.7,Pitta
31.21,36.17,95.01,139.36,Vata
66.26,36.34,94.04,152.44,Kapha
63.32,38.01,96.07,122.17,Kapha
42.73,36.22,90.8,95.9,Pitta
47.91,38.36,92.73,146.94,Pitta
58.18,36.13,96.45,144.84,Kapha
30.18,37.47,98.7,100.42,Kapha
58.27,36.21,90.24,151.08,Pitta
52.52,36.7,94.0,120.11,Kapha
36.19,37.34,99.03,125.11,Kapha
67.16,37.68,94.15,148.98,Pitta
62.34,37.33,95.42,126.27,Kapha
32.0,37.22,97.78,91.04,Kapha
49.73,37.56,97.85,127.59,Kapha
55.28,36.63,95.39,130.57,Kapha
65.57,36.18,94.29,138.66,Kapha
33.73,38.12,99.89,92.62,Kapha
35.06,36.07,92.22,133.9,Pitta
67.16,37.64,90.13,123.2,Pitta
48.01,36.94,99.94,122.8,Kapha
51.21,37.62,97.29,149.98,Pitta
55.68,38.46,94.1,159.88,Pitta
36.01,36.44,94.78,109.37,Vata
60.59,36.18,94.93,114.49,Kapha
55.83,38.47,93.28,154.15,Pitta
36.79,36.03,98.55,91.61,Vata
50.83,37.16,97.38,112.79,Kapha
40.6,36.91,93.92,144.36,Pitta
52.44,37.54,98.34,100.58,Kapha
36.9,38.34,93.57,113.14,Pitta
52.21,37.87,90.6,92.07,Pitta
68.93,37.31,93.29,144.09,Pitta
33.84,36.01,93.71,105.16,Pitta
34.62,36.23,91.23,126.84,Pitta
49.6,36.56,98.45,128.3,Kapha
67.56,36.06,91.91,155.5,Pitta
69.15,38.26,93.87,115.01,Pitta
34.25,38.42,90.68,91.84,Pitta
68.95,36.81,95.94,125.7,Kapha
63.83,38.4,96.55,124.18,Kapha
53.25,37.28,91.4,108.8,Pitta
62.75,37.51,92.5,96.12,Pitta
65.03,38.05,98.53,115.61,Kapha
45.5,37.7,99.3,143.0,Pitta
69.02,36.93,99.82,123.19,Kapha
49.48,37.52,98.6,127.18,Kapha
47.59,37.24,97.45,119.14,Kapha
31.43,38.2,93.68,123.22,Pitta
45.8,36.8,94.98,119.43,Kapha
51.86,36.35,90.85,116.38,Pitta
42.92,37.49,93.73,134.3,Pitta
42.22,36.45,93.91,95.65,Pitta
58.62,36.81,95.99,122.37,Kapha
31.24,37.4,97.62,110.75,Kapha
62.97,36.69,91.33,128.95,Pitta
44.75,37.24,94.62,96.24,Kapha
57.57,36.08,90.97,156.9,Pitta
48.1,37.67,99.38,157.62,Pitta
54.71,37.94,94.28,120.5,Kapha
45.04,37.77,98.27,126.59,Kapha
37.87,37.45,98.13,151.11,Kapha
53.37,38.24,98.15,93.74,Kapha
53.42,36.98,90.59,91.09,Pitta
54.53,38.23,95.81,127.28,Kapha
58.82,36.1,99.26,142.24,Kapha
49.36,38.16,95.16,121.52,Kapha
59.9,36.8,91.4,129.37,Pitta
44.69,37.34,99.84,140.58,Kapha
63.93,36.9,95.97,102.88,Kapha
37.39,36.28,92.41,110.06,Pitta
57.23,38.42,92.38,123.56,Pitta
43.73,36.67,99.35,146.15,Kapha
50.57,36.41,95.87,144.15,Kapha
31.5,37.68,97.6,123.26,Kapha
45.54,37.3,91.56,150.65,Pitta
54.95,36.75,99.21,106.29,Kapha
46.94,36.16,93.51,91.65,Pitta
44.71,37.24,91.5,120.05,Pitta
34.78,37.25,91.92,131.15,Pitta
57.41,37.56,92.43,147.21,Pitta
30.21,36.44,93.57,152.99,Pitta
41.63,36.04,93.07,111.41,Pitta
68.29,38.04,99.37,137.75,Pitta
31.99,36.5,93.66,92.76,Pitta
65.86,38.11,93.93,101.51,Pitta
60.73,36.5,90.76,120.95,Pitta
47.75,37.46,99.66,114.71,Kapha
32.91,37.02,92.76,92.86,Pitta
54.58,37.2,93.32,143.08,Pitta
62.88,36.78,92.04,151.92,Pitta
45.33,36.99,97.29,143.16,Kapha
52.85,36.03,90.32,146.58,Pitta
56.51,37.57,98.69,134.77,Pitta
49.2,37.15,94.78,142.5,Kapha
41.51,37.18,99.56,123.4,Kapha
40.7,37.99,93.79,123.86,Pitta
47.96,36.73,98.57,133.58,Kapha
52.84,37.41,90.37,95.97,Pitta
37.1,37.54,95.7,136.62,Pitta
35.46,37.58,91.69,97.69,Pitta
68.57,38.16,94.0,98.4,Kapha
37.26,37.3,95.63,92.07,Kapha
30.35,36.7,93.59,125.41,Pitta
55.98,36.41,99.03,145.25,Kapha
36.26,37.04,94.99,111.03,Kapha
62.11,38.42,98.96,117.08,Kapha
45.51,36.43,92.61,105.42,Pitta
46.7,37.55,95.63,118.84,Kapha
59.25,36.85,92.21,154.54,Pitta
32.86,37.27,93.58,95.89,Pitta
55.22,37.14,93.53,100.34,Pitta
65.2,36.37,94.01,90.01,Kapha
34.52,37.63,95.07,98.18,Kapha
46.05,36.87,98.91,115.26,Kapha
62.71,37.28,94.66,108.92,Kapha
53.96,36.17,96.74,141.37,Kapha
32.28,37.41,99.78,145.82,Kapha
34.74,37.47,93.68,90.57,Pitta
32.42,36.45,91.25,134.59,Pitta
37.71,36.69,96.48,126.86,Kapha
65.0,38.42,96.12,94.95,Kapha
57.85,36.17,91.43,147.08,Pitta
31.3,36.0,91.46,110.38,Pitta
59.71,36.21,95.48,140.74,Kapha
57.08,37.57,93.33,105.97,Pitta
41.66,36.46,97.21,122.08,Kapha
47.5,36.76,95.59,98.11,Kapha
56.79,37.57,92.98,131.74,Pitta
64.56,37.58,97.07,119.35,Kapha
66.57,37.87,94.94,119.91,Kapha
64.48,36.05,98.83,102.28,Kapha
69.98,37.33,90.91,109.9,Pitta
48.2,38.25,99.66,142.95,Pitta
39.8,36.42,93.16,100.21,Pitta
58.52,37.65,90.02,97.26,Pitta
65.48,36.31,91.33,119.82,Pitta
45.81,38.05,91.88,135.75,Pitta
63.32,38.02,98.74,158.15,Pitta
51.91,36.46,92.02,105.69,Pitta
61.56,37.37,99.11,94.47,Kapha
41.93,38.0,99.82,106.56,Kapha
65.24,36.98,92.29,102.22,Pitta
37.11,37.57,96.74,92.38,Kapha
49.51,37.48,99.86,110.64,Kapha
41.04,38.09,97.16,151.26,Pitta
51.87,37.64,94.3,157.15,Pitta
36.99,36.51,90.29,155.75,Pitta
64.96,36.96,94.18,133.05,Kapha
43.17,36.03,93.85,122.58,Pitta
56.41,36.97,94.54,123.39,Kapha
55.21,38.47,95.69,108.77,Kapha
31.99,37.84,98.12,101.83,Kapha
42.79,36.73,97.9,103.83,Kapha
35.97,36.86,90.64,99.74,Pitta
61.92,38.07,94.24,154.74,Pitta
54.25,36.2,98.14,111.33,Kapha
48.07,36.17,99.41,144.93,Kapha
67.2,36.75,90.92,108.77,Pitta
67.97,37.58,99.12,129.14,Kapha
46.74,37.4,90.17,138.67,Pitta
68.37,36.35,90.73,99.49,Pitta
67.46,36.49,98.24,140.35,Kapha
45.73,37.53,93.98,140.71,Pitta
37.01,37.48,98.59,118.76,Kapha
39.28,37.21,90.41,119.62,Pitta
43.03,36.25,92.03,157.23,Pitta
48.9,37.46,96.29,156.01,Kapha
31.5,36.8,91.69,113.0,Pitta
40.46,38.37,96.6,136.28,Pitta
31.27,38.35,94.73,146.32,Pitta
31.64,36.19,97.97,159.14,Vata
49.4,36.84,92.86,92.81,Pitta
43.66,36.88,94.18,137.22,Kapha
68.19,38.25,92.24,90.01,Pitta
62.29,36.43,92.65,150.59,Pitta
65.97,37.36,90.78,123.74,Pitta
41.09,38.15,94.85,93.43,Kapha
30.91,37.35,94.91,134.74,Kapha
58.4,37.27,99.07,99.34,Kapha
54.66,37.68,90.71,144.35,Pitta
46.79,38.09,99.64,115.09,Kapha
53.24,38.01,91.32,143.91,Pitta
47.05,36.61,98.8,141.61,Kapha
30.22,36.4,90.47,158.22,Pitta
43.96,38.34,96.94,131.48,Pitta
53.79,38.34,91.66,96.17,Pitta
69.94,36.81,95.53,92.32,Kapha
66.03,36.31,95.31,147.55,Kapha
60.53,37.56,92.83,137.16,Pitta
66.25,36.91,97.19,121.99,Kapha
59.14,36.62,99.21,110.52,Kapha
52.46,37.96,99.77,119.88,Kapha
33.13,37.16,97.25,110.08,Kapha
38.84,37.95,99.07,106.44,Kapha
66.09,37.68,92.41,92.65,Pitta
45.08,38.46,90.96,137.51,Pitta
45.37,37.79,94.91,117.11,Kapha
36.65,36.71,92.52,94.29,Pitta
45.71,38.38,90.14,157.96,Pitta
45.38,36.86,93.61,142.51,Pitta
46.79,36.36,98.56,147.41,Kapha
31.11,36.97,99.93,103.72,Kapha
56.48,37.67,92.98,155.4,Pitta
40.33,37.44,95.16,154.13,Kapha
56.25,37.64,97.21,142.55,Pitta
50.98,36.83,93.55,108.26,Pitta
33.65,36.85,96.3,144.41,Kapha
40.9,37.11,95.2,114.76,Kapha
63.15,36.53,94.47,114.04,Kapha
37.07,36.3,99.46,121.7,Vata
63.75,37.87,93.13,132.24,Pitta
47.48,37.07,96.5,142.49,Kapha
67.04,38.48,96.53,144.21,Pitta
48.17,36.36,97.01,153.92,Kapha
64.1,36.12,94.31,139.14,Kapha
54.33,36.03,96.16,124.75,Kapha
32.77,36.73,94.44,139.39,Kapha
54.19,37.24,90.61,135.95,Pitta
62.98,37.95,93.72,131.37,Pitta
56.21,36.31,94.56,159.37,Kapha
32.13,36.82,91.18,153.64,Pitta
67.84,38.43,93.76,111.29,Pitta
30.99,38.47,97.35,90.66,Kapha
47.95,36.63,96.41,101.45,Kapha
43.6,37.44,99.53,101.06,Kapha
58.72,38.31,97.41,155.94,Pitta
31.54,37.64,96.31,97.8,Kapha
43.62,37.95,93.97,138.95,Pitta
58.64,37.3,97.24,132.72,Kapha
49.7,38.46,91.91,149.11,Pitta
44.43,36.97,91.74,99.81,Pitta
31.38,38.18,90.2,102.07,Pitta
53.2,36.74,91.68,145.42,Pitta
66.19,38.28,99.15,155.44,Pitta
63.78,37.46,99.93,96.01,Kapha
58.21,36.71,92.9,137.46,Pitta
30.83,37.92,97.57,124.59,Kapha
67.63,36.95,99.76,144.01,Kapha
44.86,38.38,97.8,95.41,Kapha
33.82,37.1,91.19,109.46,Pitta
41.08,36.45,96.68,108.76,Kapha
60.75,36.6,91.28,111.94,Pitta
55.28,38.11,99.57,136.92,Pitta
55.87,36.23,91.29,139.87,Pitta
64.75,37.06,95.89,113.74,Kapha
50.01,37.79,95.18,139.56,Pitta
33.7,37.49,98.99,137.47,Kapha
38.02,36.78,96.78,109.16,Kapha
42.73,37.91,98.38,102.51,Kapha
30.86,36.64,95.42,100.57,Kapha
60.71,37.78,98.43,117.19,Kapha
56.01,37.22,93.45,142.18,Pitta
52.27,38.18,93.16,102.56,Pitta
49.92,36.91,95.84,100.67,Kapha
42.84,37.67,98.79,118.6,Kapha
30.56,36.12,99.97,120.86,Vata
42.05,37.15,92.9,123.93,Pitta
56.96,37.28,91.16,152.32,Pitta
65.88,37.98,90.93,141.51,Pitta
44.31,36.5,90.97,138.82,Pitta
50.49,37.94,97.76,114.99,Kapha
31.98,37.57,94.35,110.04,Kapha
60.23,36.99,95.28,132.62,Kapha
48.36,37.16,95.32,91.33,Kapha
61.89,36.76,99.58,146.62,Kapha
41.73,38.15,92.64,135.9,Pitta
56.97,37.85,94.81,113.34,Kapha
69.87,38.35,96.9,104.86,Kapha
54.68,38.03,90.17,104.61,Pitta
48.9,38.47,97.81,126.14,Kapha
63.99,36.19,91.29,152.91,Pitta
33.93,36.17,93.38,107.96,Pitta
47.81,36.72,98.7,141.03,Kapha
50.54,36.15,96.38,105.27,Kapha
65.48,36.22,95.85,135.33,Kapha
36.85,36.85,99.59,132.93,Kapha
40.14,38.07,96.75,149.56,Pitta
44.15,37.58,94.72,91.58,Kapha
33.87,36.63,98.2,118.7,Kapha
53.65,37.46,92.56,91.01,Pitta
60.14,37.16,92.83,151.89,Pitta
54.55,38.33,95.84,129.6,Kapha
42.39,36.17,99.76,151.54,Kapha
68.8,36.15,94.2,132.85,Kapha
34.56,36.6,92.4,127.12,Pitta
44.35,37.58,95.85,93.02,Kapha
49.24,37.64,93.8,97.72,Pitta
46.41,37.3,96.89,107.41,Kapha
48.65,37.86,98.36,155.38,Pitta
52.61,36.61,99.22,96.98,Kapha
61.42,37.34,91.84,126.37,Pitta
42.55,36.15,99.61,90.2,Kapha
54.37,36.1,97.46,141.26,Kapha
66.01,36.91,91.39,118.04,Pitta
42.2,36.95,96.56,91.39,Kapha
37.63,36.69,92.91,111.89,Pitta
38.49,36.86,97.16,131.45,Kapha
30.88,36.43,94.46,125.99,Vata
42.19,36.32,94.85,159.81,Kapha
47.33,36.61,91.12,148.15,Pitta
32.21,36.74,91.79,138.98,Pitta
36.75,36.34,96.83,134.81,Vata
45.32,38.33,94.97,114.07,Kapha
43.2,37.66,94.09,149.27,Pitta
67.58,37.39,98.93,144.53,Kapha
46.92,36.3,98.55,111.82,Kapha
52.58,37.91,92.46,144.62,Pitta
41.89,37.18,93.27,152.35,Pitta
31.47,37.7,98.18,154.19,Pitta
64.5,36.55,90.1,158.63,Pitta
48.24,37.75,96.71,136.25,Pitta
30.2,37.39,96.68,136.06,Kapha
45.37,38.18,94.47,154.53,Pitta
36.19,38.26,97.15,99.11,Kapha
38.88,38.17,94.24,148.1,Pitta
32.04,38.36,94.69,154.67,Pitta
47.76,37.67,97.96,91.43,Kapha
66.05,38.46,96.17,132.31,Pitta
60.31,37.93,91.01,110.85,Pitta
32.97,36.48,98.58,141.23,Vata
56.69,37.69,96.89,143.03,Pitta
61.95,36.73,98.38,114.68,Kapha
49.68,38.18,97.22,137.62,Pitta
45.42,38.31,97.68,146.9,Pitta
63.86,36.39,96.64,157.54,Kapha
67.52,38.35,94.7,150.49,Pitta
30.7,37.69,96.75,136.93,Pitta
59.17,36.67,97.73,100.14,Kapha
69.47,38.1,93.04,124.49,Pitta
50.01,37.47,91.32,125.13,Pitta
32.33,36.3,95.31,158.55,Vata
65.01,37.0,96.19,118.05,Kapha
48.1,38.01,92.37,101.18,Pitta
67.31,36.49,90.77,92.85,Pitta
68.77,36.91,94.45,148.12,Kapha
61.16,36.77,91.43,97.72,Pitta
30.73,36.45,95.93,158.33,Vata
48.85,37.29,94.7,151.58,Kapha
50.24,37.71,92.57,154.27,Pitta
69.78,36.65,93.09,137.37,Pitta
37.54,37.44,94.65,130.46,Kapha
34.29,36.17,93.42,111.88,Pitta
64.2,37.16,92.01,113.19,Pitta
69.79,38.23,94.37,103.47,Kapha
69.12,38.45,90.87,141.58,Pitta
36.92,37.83,95.2,95.65,Kapha
67.37,36.58,93.05,148.09,Pitta
39.32,36.55,92.56,113.37,Pitta
39.3,38.24,93.39,150.6,Pitta
66.71,37.37,92.27,153.54,Pitta
46.28,36.66,91.6,95.94,Pitta
66.09,36.68,90.63,121.86,Pitta
61.61,38.19,98.07,118.01,Kapha
62.05,37.68,93.35,106.01,Pitta
53.38,36.67,93.25,135.98,Pitta
54.51,37.15,97.32,98.99,Kapha
36.9,37.19,99.29,111.46,Kapha
59.79,37.13,95.11,121.0,Kapha
41.43,36.97,96.11,105.38,Kapha
50.68,37.35,96.07,144.06,Kapha
41.38,37.9,98.11,92.3,Kapha
54.76,38.08,98.15,153.79,Pitta
33.89,36.03,91.88,98.09,Pitta
31.26,38.39,95.87,133.88,Pitta
50.28,37.57,96.7,136.16,Pitta
47.23,37.39,93.08,115.4,Pitta
32.79,37.72,92.19,101.35,Pitta
41.51,37.74,92.78,91.38,Pitta
48.46,37.13,94.48,146.63,Kapha
67.73,36.99,91.5,92.4,Pitta
63.48,36.98,92.42,147.33,Pitta
59.6,37.99,92.56,154.22,Pitta
64.28,38.34,92.44,120.74,Pitta
33.11,37.85,97.07,122.6,Kapha
39.62,36.11,95.01,121.1,Vata
52.54,37.22,90.68,102.44,Pitta
43.86,38.45,90.34,140.65,Pitta
42.02,36.35,95.22,125.77,Kapha
52.24,37.08,99.85,139.17,Kapha
39.32,36.22,94.24,91.89,Vata
34.64,38.36,99.84,152.03,Pitta
68.02,37.45,96.04,114.48,Kapha
54.67,37.35,97.24,154.97,Kapha
43.33,36.95,93.36,101.18,Pitta
45.12,36.01,94.36,146.09,Kapha
49.92,37.76,97.46,105.97,Kapha
56.67,36.29,97.92,100.61,Kapha
63.57,36.75,97.34,98.98,Kapha
58.79,37.56,92.02,156.28,Pitta
66.3,37.85,93.93,155.77,Pitta
67.15,38.15,91.66,136.89,Pitta
41.55,37.56,92.12,133.32,Pitta
65.49,36.19,97.72,108.85,Kapha
42.45,37.36,97.16,113.67,Kapha
50.84,38.25,91.89,101.43,Pitta
37.41,36.76,95.45,110.53,Kapha
46.96,36.21,93.63,136.16,Pitta
51.98,36.89,93.61,123.79,Pitta
43.21,36.45,97.63,105.78,Kapha
54.0,37.02,97.08,124.08,Kapha
48.29,36.01,98.66,113.65,Kapha
50.12,36.01,93.69,150.41,Pitta
37.39,36.12,98.15,112.91,Vata
60.08,36.79,99.01,114.01,Kapha
39.07,36.51,90.65,101.71,Pitta
35.21,36.79,93.54,127.71,Pitta
61.5,37.21,91.42,121.91,Pitta
43.0,36.37,96.77,151.26,Kapha
38.48,36.61,91.66,110.26,Pitta
49.22,38.18,92.01,118.1,Pitta
59.44,37.12,97.87,157.57,Kapha
49.79,38.21,95.71,106.09,Kapha
43.12,36.35,98.06,156.36,Kapha
54.36,36.21,98.55,98.03,Kapha
36.05,36.27,91.65,156.23,Pitta
43.51,36.36,91.94,138.15,Pitta
57.5,37.7,90.51,119.15,Pitta
61.23,38.02,93.94,131.08,Pitta
62.08,36.77,99.11,112.89,Kapha
38.64,37.99,96.19,120.0,Kapha
49.14,36.9,92.66,124.16,Pitta
52.63,38.41,92.67,126.98,Pitta
65.95,38.42,95.52,148.4,Pitta
56.8,38.29,94.33,133.63,Pitta
69.28,36.58,92.86,122.77,Pitta
62.0,36.25,97.46,146.01,Kapha
64.91,38.05,99.34,104.0,Kapha
51.54,37.94,99.5,130.16,Pitta
66.59,38.39,98.62,120.08,Kapha
31.72,38.05,99.1,104.29,Kapha
63.04,36.18,97.43,91.32,Kapha
33.33,37.61,93.83,96.46,Pitta
38.83,37.86,96.19,148.82,Pitta
48.77,37.47,93.58,128.6,Pitta
34.97,37.08,97.56,103.72,Kapha
62.56,36.91,91.69,152.37,Pitta
36.13,37.58,91.36,147.36,Pitta
56.8,37.12,93.0,141.47,Pitta
38.43,37.87,94.25,121.27,Kapha
35.78,37.19,96.94,124.11,Kapha
53.84,37.34,93.28,155.66,Pitta
39.51,36.94,99.82,121.67,Kapha
31.13,37.89,91.73,157.2,Pitta
51.33,38.42,93.94,146.38,Pitta
38.16,37.85,95.12,145.61,Pitta
66.87,36.24,91.28,130.84,Pitta
38.83,36.29,97.21,158.16,Vata
63.45,36.46,96.33,94.52,Kapha
59.72,37.02,95.01,119.11,Kapha
61.44,37.84,97.33,120.24,Kapha
68.17,36.83,99.55,133.67,Kapha
45.03,36.46,90.86,145.35,Pitta
30.3,36.86,98.96,116.83,Kapha
42.68,38.38,93.16,122.43,Pitta
64.09,36.14,99.63,118.36,Kapha
34.87,38.46,99.48,157.91,Pitta
64.75,36.05,99.48,114.28,Kapha
62.31,36.55,96.15,107.13,Kapha
41.34,37.56,91.35,127.29,Pitta
50.36,38.17,97.19,134.55,Pitta
42.38,37.78,93.69,132.14,Pitta
63.85,37.94,93.64,138.9,Pitta
65.31,36.54,93.06,148.57,Pitta
52.69,36.87,99.41,118.1,Kapha
32.76,37.77,96.07,158.09,Pitta
47.72,36.42,90.92,143.17,Pitta
47.11,36.62,98.14,143.3,Kapha
50.87,37.88,91.78,130.01,Pitta
35.12,37.43,95.69,95.2,Kapha
38.67,37.76,97.81,136.7,Pitta
60.23,37.09,91.81,135.17,Pitta
59.87,36.11,93.28,91.27,Pitta
48.22,36.98,92.79,104.72,Pitta
64.66,37.14,94.23,147.4,Kapha
58.54,36.79,91.64,143.54,Pitta
51.37,36.38,92.67,136.06,Pitta
36.03,36.08,94.09,101.02,Vata
48.67,37.97,90.17,127.18,Pitta
57.72,37.67,99.3,117.48,Kapha
67.5,37.17,97.23,123.96,Kapha
54.11,36.45,91.23,119.82,Pitta
41.13,36.61,96.73,154.83,Kapha
51.75,36.76,98.23,106.58,Kapha
47.91,38.43,99.92,124.81,Kapha
69.85,38.28,95.54,146.14,Pitta
45.01,37.71,91.81,104.12,Pitta
66.19,37.89,90.73,137.05,Pitta
63.08,37.91,98.46,152.01,Pitta
51.33,37.46,91.59,111.6,Pitta
38.35,37.74,97.24,136.81,Pitta
36.37,38.09,93.2,119.73,Pitta
37.9,37.54,92.95,109.91,Pitta
41.7,36.85,93.23,158.77,Pitta
61.33,37.16,97.37,114.89,Kapha
30.72,36.49,95.29,99.39,Vata
64.92,36.39,99.79,105.57,Kapha
54.19,36.91,91.39,92.49,Pitta
45.97,36.89,92.34,146.09,Pitta
37.59,36.88,94.36,99.77,Kapha
46.47,37.45,92.39,96.16,Pitta
63.26,38.02,97.76,95.43,Kapha
47.02,36.03,96.44,158.19,Kapha
68.82,38.45,97.45,115.69,Kapha
32.33,38.41,90.91,144.26,Pitta
41.98,37.69,93.62,120.71,Pitta
64.8,38.07,95.01,93.11,Kapha
37.3,38.18,95.24,111.09,Kapha
52.09,38.23,99.93,144.06,Pitta
37.98,36.36,94.16,96.14,Vata
37.14,37.95,96.26,150.29,Pitta
60.24,36.27,93.87,103.54,Pitta
31.91,36.46,92.62,153.9,Pitta
60.23,36.75,90.3,126.66,Pitta
36.03,37.57,98.53,139.3,Pitta
46.83,36.75,90.22,157.55,Pitta
31.11,37.43,92.7,127.43,Pitta
52.09,37.91,98.13,96.76,Kapha
47.62,37.4,97.46,120.98,Kapha
30.87,37.54,98.45,137.73,Pitta
59.24,37.12,92.69,94.33,Pitta
57.51,37.16,97.95,147.14,Kapha
62.03,36.38,90.33,127.3,Pitta
38.05,38.03,95.73,159.24,Pitta
36.87,37.18,94.92,96.73,Kapha
30.64,37.96,96.57,121.59,Kapha
67.3,37.36,94.4,143.19,Kapha
57.63,37.27,97.14,103.99,Kapha
52.97,38.04,100.0,154.13,Pitta
36.66,38.14,98.36,105.39,Kapha
52.69,37.35,96.33,119.28,Kapha
59.64,37.41,96.71,131.23,Kapha
62.14,37.62,99.21,112.47,Kapha
46.63,37.45,92.28,137.84,Pitta
37.29,37.05,97.91,130.18,Kapha
34.58,36.68,90.7,149.53,Pitta
44.99,37.01,95.59,108.44,Kapha
32.15,36.06,97.07,116.89,Vata
68.67,38.22,97.86,137.12,Pitta
49.39,37.3,97.99,98.47,Kapha
60.49,36.62,97.68,159.66,Kapha
61.0,36.17,97.99,157.46,Kapha
57.59,36.76,92.07,96.25,Pitta
40.48,37.12,96.52,147.68,Kapha
46.54,36.96,99.42,158.66,Kapha
51.05,36.78,96.03,153.67,Kapha
30.11,36.24,95.34,144.75,Vata
61.11,36.03,95.88,129.57,Kapha
45.94,37.09,93.61,134.32,Pitta
45.14,36.81,96.37,100.65,Kapha
59.07,38.3,95.36,148.91,Pitta
33.44,36.77,94.25,147.36,Kapha
61.4,38.42,90.48,109.15,Pitta
56.27,37.84,94.63,118.61,Kapha
63.73,38.04,93.46,157.57,Pitta
58.63,38.13,94.58,141.72,Pitta
43.01,37.28,98.41,105.51,Kapha
53.54,36.47,90.23,123.74,Pitta
49.05,36.02,94.72,144.51,Kapha
31.1,37.08,93.23,140.65,Pitta
54.51,36.51,96.79,121.63,Kapha
48.3,36.36,96.97,157.31,Kapha
57.24,36.57,99.99,159.72,Kapha
32.82,36.29,91.09,124.28,Pitta
34.61,37.6,91.03,116.08,Pitta
54.96,37.58,96.2,120.05,Kapha
42.34,36.85,95.49,149.64,Kapha
57.76,37.7,94.96,154.68,Pitta
